Id,SalePrice
1693,181428.495482
1694,190594.780462
1695,176716.329858
1696,261023.026291
1697,192977.330288
1698,341486.115571
1699,336303.299808
1700,278801.200474
1701,294931.587059
1702,238727.907258
1703,239574.309929
1704,261278.723889
1705,266677.672394
1706,344251.942121
1707,230929.049906
1708,205616.862601
1709,247370.586351
1710,226335.617766
1711,272309.560608
1712,272339.867902
1713,275768.295556
1714,222172.433241
1715,209408.311579
1716,171172.281687
1717,186483.221123
1718,136098.315707
1719,226172.311097
1720,249722.298946
1721,166285.08845
1722,116907.502557
1723,153109.393298
1724,216987.267102
1725,240231.98645
1726,188665.387029
1727,146565.03493
1728,177259.528623
1729,169821.687112
1730,183977.875995
1731,130581.106331
1732,124967.903308
1733,115926.58397
1734,121858.09798
1735,132411.646591
1736,100160.865008
1737,291621.382194
1738,271052.672916
1739,269980.475166
1740,206497.201224
1741,181074.345613
1742,180096.913865
1743,182917.920754
1744,319777.878131
1745,223733.121106
1746,210768.499986
1747,220008.333225
1748,220097.106186
1749,138339.448677
1750,135499.116633
1751,241918.886488
1752,119115.95329
1753,158308.350235
1754,211148.791536
1755,163974.907245
1756,145740.311324
1757,117173.005723
1758,147622.343875
1759,163131.374806
1760,163545.888523
1761,150499.830169
1762,192720.750038
1763,187361.446209
1764,111334.951874
1765,182233.689
1766,189804.34965
1767,225391.12562
1768,146122.193232
1769,173369.928956
1770,165340.658848
1771,129916.05123
1772,132943.398223
1773,121560.727039
1774,153387.423845
1775,148322.911064
1776,138492.210593
1777,112630.475727
1778,153759.496756
1779,129160.363927
1780,178867.534847
1781,131899.507161
1782,70661.6914726
1783,142007.561479
1784,106972.015553
1785,130968.122581
1786,124767.537973
1787,165373.035743
1788,33417.1426629
1789,99862.3466852
1790,48058.9877388
1791,200200.510262
1792,167629.305674
1793,135708.967399
1794,186215.951983
1795,128206.762857
1796,141580.230372
1797,128706.323638
1798,125399.445394
1799,104740.651346
1800,117857.002914
1801,114922.78612
1802,134779.739149
1803,161747.997007
1804,129688.821774
1805,141720.759893
1806,136020.372379
1807,165402.057345
1808,119213.871906
1809,125273.633457
1810,147993.763828
1811,102592.457668
1812,111551.434658
1813,127945.035192
1814,94104.0872958
1815,38567.6909977
1816,102271.102881
1817,114201.29441
1818,166051.345488
1819,135024.527701
1820,38070.1077043
1821,111269.649976
1822,156332.85276
1823,35606.8526303
1824,136505.371398
1825,144096.992911
1826,94992.0386942
1827,99909.8003555
1828,147492.714457
1829,151761.646346
1830,153259.363065
1831,163460.004415
1832,83297.4243461
1833,153770.825583
1834,110784.128963
1835,127828.632504
1836,130192.832691
1837,67636.0073507
1838,117935.082028
1839,129869.455599
1840,160438.034018
1841,133808.326021
1842,83355.3903437
1843,129146.313274
1844,156068.614647
1845,142949.679036
1846,149476.055633
1847,166462.873664
1848,45585.8103587
1849,128691.454723
1850,116660.333606
1851,140696.063005
1852,120013.873491
1853,115375.081605
1854,157861.207467
1855,139781.687959
1856,226152.244902
1857,131330.082499
1858,149932.438628
1859,125531.364479
1860,126195.411138
1861,124586.00109
1862,305415.64935
1863,292998.807651
1864,293013.30112
1865,365028.633602
1866,340428.955745
1867,227705.529511
1868,275929.462797
1869,207681.993471
1870,225985.944614
1871,274409.167891
1872,179343.914624
1873,238771.812818
1874,150378.712985
1875,193603.845853
1876,197767.444346
1877,206598.883426
1878,212250.779334
1879,129579.85154
1880,138765.937779
1881,236976.192639
1882,241748.815791
1883,189375.831713
1884,203550.968407
1885,244159.131144
1886,294128.645379
1887,222153.965815
1888,250471.763188
1889,162538.964752
1890,113815.382127
1891,142850.999727
1892,86896.8449925
1893,135771.200481
1894,110267.303904
1895,134644.085644
1896,123478.131894
1897,103785.959638
1898,108616.195308
1899,164708.550849
1900,173558.123994
1901,182747.156564
1902,165407.240211
1903,241868.343952
1904,162368.785121
1905,208096.484747
1906,180623.413432
1907,205015.9087
1908,123012.403475
1909,144463.899387
1910,126467.374496
1911,234350.07856
1912,312902.323923
1913,159327.17907
1914,60565.1735561
1915,316480.489829
1916,45729.7899863
1917,243713.094501
1918,146354.392329
1919,170135.166498
1920,165779.837805
1921,356828.429562
1922,328261.434655
1923,231743.600199
1924,218068.958978
1925,216729.546689
1926,351636.705819
1927,126566.517369
1928,164092.699108
1929,114778.424073
1930,126181.654012
1931,135204.582653
1932,134330.447081
1933,194763.096817
1934,190758.622906
1935,173873.049523
1936,213024.195976
1937,187981.067803
1938,181838.255487
1939,286705.76094
1940,218716.022464
1941,174133.500064
1942,182643.41406
1943,251442.200067
1944,377972.337766
1945,403144.332152
1946,144553.515102
1947,271723.375655
1948,171337.0118
1949,251873.435869
1950,205874.008202
1951,258778.399102
1952,212210.788833
1953,178343.786157
1954,193843.363156
1955,135164.14888
1956,295093.879789
1957,166601.527163
1958,282357.360356
1959,142570.084606
1960,99649.5624472
1961,117669.4122
1962,99880.2648482
1963,114069.14062
1964,107074.314553
1965,137213.328999
1966,144288.703637
1967,307662.584414
1968,402664.978108
1969,384699.799057
1970,411765.711526
1971,442309.673766
1972,375800.236085
1973,291863.048991
1974,349993.715685
1975,470371.673223
1976,300194.074623
1977,370670.655958
1978,354761.560855
1979,334817.375679
1980,207185.122038
1981,352682.837098
1982,229967.07995
1983,218705.36414
1984,201405.677138
1985,241092.726031
1986,208045.733622
1987,213313.380421
1988,180922.099393
1989,204169.681724
1990,219754.718343
1991,248266.82793
1992,239155.068836
1993,171795.082248
1994,243021.941783
1995,190252.77283
1996,311934.3293
1997,343072.570313
1998,316508.033887
1999,317618.741151
2000,338429.573825
2001,302643.993071
2002,255288.839167
2003,243915.318892
2004,283471.638736
2005,245125.840221
2006,234272.907236
2007,244898.404404
2008,232351.816593
2009,205292.749101
2010,201693.311606
2011,139965.293021
2012,176731.466554
2013,175626.197329
2014,188158.328638
2015,215338.658616
2016,196005.725203
2017,204035.86064
2018,113615.711771
2019,130835.598792
2020,100760.386636
2021,95656.4495762
2022,189957.800008
2023,135417.511777
2024,303997.298123
2025,375170.146776
2026,184656.165913
2027,162637.767359
2028,159821.955647
2029,170825.549576
2030,267569.358434
2031,243148.484208
2032,270157.88323
2033,260448.804318
2034,183221.187092
2035,238436.144442
2036,214097.505227
2037,216152.314853
2038,316895.022997
2039,242748.003573
2040,320535.009136
2041,279077.690978
2042,215638.878001
2043,183162.811823
2044,191501.648227
2045,217145.848161
2046,134764.732867
2047,135761.997851
2048,152206.345788
2049,139558.466086
2050,171436.434312
2051,120696.441448
2052,131473.250325
2053,150122.544262
2054,77779.5797766
2055,165831.192172
2056,145981.077283
2057,101160.410311
2058,217283.419724
2059,126307.978882
2060,181227.548828
2061,177027.607523
2062,119749.300132
2063,110032.708395
2064,125935.079391
2065,123756.19342
2066,176592.155791
2067,131233.027329
2068,145577.947648
2069,95436.0954566
2070,115347.385084
2071,90499.3682364
2072,145513.03885
2073,131150.550015
2074,175539.717506
2075,174001.101681
2076,140162.943751
2077,147055.266476
2078,126239.665806
2079,139041.844909
2080,108306.048247
2081,126991.147786
2082,127291.231383
2083,159684.132364
2084,106977.126375
2085,106669.663629
2086,132372.092936
2087,124630.639968
2088,98169.7576962
2089,75279.9560071
2090,135686.628628
2091,98425.8884933
2092,137021.890176
2093,148476.923363
2094,115462.437401
2095,147002.153935
2096,74167.9781882
2097,104284.617297
2098,149991.340771
2099,31937.9614793
2100,60885.4972305
2101,129277.208015
2102,139647.856066
2103,90533.6824975
2104,160423.861677
2105,144684.638773
2106,41399.8663109
2107,216333.215032
2108,130657.524866
2109,107914.305467
2110,130539.617906
2111,140803.651912
2112,147006.530431
2113,115213.750516
2114,117061.117603
2115,166134.688482
2116,117754.822419
2117,157103.316545
2118,125551.674003
2119,108104.372949
2120,116971.317393
2121,88470.0674272
2122,111433.776791
2123,97876.0892914
2124,186337.806159
2125,133508.512106
2126,153563.157266
2127,183891.881132
2128,136966.85041
2129,96184.8890094
2130,140086.909828
2131,138553.949245
2132,119849.10993
2133,129008.522661
2134,125604.972636
2135,104733.880942
2136,56554.4815376
2137,111929.92746
2138,122759.383261
2139,152696.471384
2140,145708.903588
2141,181669.274908
2142,131542.577412
2143,152471.906401
2144,122303.832128
2145,141522.580854
2146,193237.295028
2147,159624.774196
2148,152198.180273
2149,145913.928807
2150,251326.809074
2151,134495.836175
2152,194813.497533
2153,189252.65199
2154,102342.787922
2155,152842.316833
2156,265676.323047
2157,229165.05797
2158,247381.703002
2159,224269.338676
2160,188059.355398
2161,229981.337729
2162,364473.0502
2163,336677.655131
2164,256132.088797
2165,218887.854148
2166,159223.062687
2167,226319.392836
2168,178497.918716
2169,199809.828214
2170,211658.916685
2171,157733.242779
2172,146209.455162
2173,199967.188615
2174,223146.540882
2175,279385.66267
2176,315657.874286
2177,248965.846845
2178,215904.013747
2179,140154.491034
2180,228838.229485
2181,202268.56464
2182,214539.138722
2183,193397.1024
2184,129390.28872
2185,123324.747202
2186,147961.364322
2187,163449.469654
2188,170561.171631
2189,302928.21388
2190,75097.2707046
2191,71572.5357244
2192,87080.0697616
2193,121338.288664
2194,106037.460907
2195,77791.3211523
2196,94818.0930519
2197,106426.32416
2198,167356.067964
2199,195481.478532
2200,160426.030457
2201,158069.079983
2202,229966.875593
2203,147550.79254
2204,177608.790139
2205,120188.572857
2206,155410.688815
2207,222509.936616
2208,261968.652741
2209,246033.816241
2210,133665.248624
2211,128632.597363
2212,134202.47735
2213,95576.4173706
2214,144601.63981
2215,96601.7141719
2216,154493.250491
2217,80454.4692793
2218,82695.1280593
2219,86826.00418
2220,74911.6018655
2221,319793.848064
2222,300149.607471
2223,295510.865812
2224,219004.317249
2225,141013.631374
2226,181583.072052
2227,208928.503587
2228,281867.697259
2229,238412.740975
2230,147946.536397
2231,215841.392764
2232,187356.372384
2233,181627.398397
2234,257951.715724
2235,238182.733309
2236,245143.034041
2237,305919.826264
2238,212505.081221
2239,110254.062089
2240,164712.128708
2241,123808.137607
2242,116387.194919
2243,121043.029715
2244,110038.587792
2245,125851.632565
2246,141223.590409
2247,139092.690779
2248,137136.793807
2249,123338.510583
2250,134266.438195
2251,105627.721371
2252,184565.240872
2253,158309.840356
2254,184933.570266
2255,189886.208672
2256,177920.555276
2257,209512.587237
2258,151315.346085
2259,177809.976948
2260,158570.379665
2261,236546.627253
2262,241696.336146
2263,364931.750742
2264,411339.722462
2265,169784.903362
2266,318342.60567
2267,365478.793852
2268,393588.958069
2269,160787.051278
2270,185874.175032
2271,200505.794489
2272,196725.975414
2273,157306.751525
2274,177853.118439
2275,150601.831147
2276,189669.599369
2277,175894.979314
2278,155899.519806
2279,122120.758754
2280,110912.450906
2281,157184.720455
2282,170219.81016
2283,113021.346559
2284,116076.92307
2285,140381.300414
2286,115542.097346
2287,367989.47837
2288,295760.69984
2289,332442.752481
2290,401144.591835
2291,351856.305112
2292,402543.495503
2293,414957.882791
2294,387199.107151
2295,428467.069555
2296,256950.877232
2297,357663.404806
2298,354076.155509
2299,345065.73176
2300,325427.833679
2301,326603.176029
2302,261780.963066
2303,259311.65064
2304,257736.14653
2305,213133.640246
2306,201112.410573
2307,212759.09839
2308,232358.173002
2309,298924.122588
2310,234936.630255
2311,220946.773786
2312,169458.039976
2313,163670.540925
2314,164091.932182
2315,186961.362827
2316,203758.963107
2317,187108.441927
2318,173227.279378
2319,179696.454249
2320,179296.274631
2321,243540.133742
2322,192750.276352
2323,204930.603776
2324,193714.7499
2325,216285.588622
2326,181445.90867
2327,199646.696901
2328,223775.824236
2329,189216.461271
2330,181198.450778
2331,324862.556758
2332,394392.062443
2333,322401.02138
2334,277006.913674
2335,301991.91628
2336,311387.017353
2337,191596.389253
2338,241036.986675
2339,237167.383037
2340,364671.62461
2341,203435.216822
2342,237671.657814
2343,224721.089467
2344,231774.23965
2345,228096.274104
2346,210983.570365
2347,191289.789866
2348,240906.120109
2349,184241.66423
2350,301488.257765
2351,253769.293686
2352,243312.797684
2353,241615.054793
2354,147743.820634
2355,144586.130982
2356,145330.58126
2357,189346.421729
2358,190253.194665
2359,128204.974465
2360,114430.438843
2361,146482.110579
2362,243668.920712
2363,170586.70581
2364,175721.669777
2365,216576.134433
2366,194162.94054
2367,220437.28859
2368,220701.826443
2369,204081.563779
2370,167137.908967
2371,159756.695545
2372,187660.789482
2373,279387.076865
2374,292215.550573
2375,243992.454381
2376,264324.453362
2377,307172.383317
2378,135148.510005
2379,208528.536164
2380,133524.079961
2381,157091.227236
2382,213485.469102
2383,192301.369087
2384,233544.945019
2385,167538.770206
2386,128633.201315
2387,122904.707047
2388,118839.217937
2389,115118.03298
2390,150633.770306
2391,140643.897516
2392,109869.914435
2393,167615.231455
2394,150419.470802
2395,209768.639485
2396,144162.794834
2397,203981.260681
2398,124793.380508
2399,69832.2933544
2400,60259.12831
2401,120077.364264
2402,139344.923945
2403,141380.074118
2404,146589.823721
2405,154142.569353
2406,143015.053387
2407,135886.064231
2408,147783.762485
2409,109902.467414
2410,168460.090349
2411,111951.152572
2412,154917.65195
2413,120786.098425
2414,160447.566398
2415,127693.218385
2416,136378.321677
2417,136132.46551
2418,129160.102454
2419,128768.403601
2420,115858.151427
2421,155189.738146
2422,100435.331477
2423,120922.186574
2424,139586.911646
2425,204937.018851
2426,134303.809923
2427,119343.779358
2428,188639.490766
2429,102525.830741
2430,132370.233511
2431,99580.5789905
2432,148621.759603
2433,149893.775368
2434,137226.771381
2435,153645.137828
2436,113757.831133
2437,93832.4145606
2438,110740.912168
2439,91175.4817892
2440,128455.965811
2441,106352.446965
2442,89464.7077261
2443,124992.906667
2444,112906.536094
2445,83442.2410431
2446,121773.644473
2447,191844.538861
2448,132502.205779
2449,117143.495238
2450,151214.073758
2451,110630.236227
2452,207742.786877
2453,94199.3249817
2454,108345.751241
2455,124795.926034
2456,133184.632754
2457,132186.064803
2458,131315.478456
2459,103441.321035
2460,147458.154071
2461,131097.922658
2462,131978.843401
2463,126910.818734
2464,180478.801638
2465,139137.594436
2466,110975.562117
2467,134261.624272
2468,78209.0489191
2469,75103.8459043
2470,194907.544517
2471,215463.012948
2472,173550.573306
2473,130517.197902
2474,65653.3389105
2475,214246.987665
2476,123626.989204
2477,109230.891694
2478,136891.429559
2479,95523.4355093
2480,164296.440328
2481,127163.359789
2482,124304.0966
2483,101963.708783
2484,132577.80597
2485,119645.477886
2486,139867.98466
2487,174614.797549
2488,170872.221711
2489,155408.694673
2490,139650.114053
2491,111644.213323
2492,183942.709204
2493,146442.354576
2494,142783.202336
2495,67336.3038265
2496,208473.216522
2497,150144.523277
2498,104236.806627
2499,77556.6866281
2500,114219.311374
2501,140969.691801
2502,144371.211335
2503,93246.0380528
2504,199512.765572
2505,213197.252643
2506,242409.468036
2507,274523.455544
2508,240045.392279
2509,219352.364052
2510,212255.237503
2511,179629.532968
2512,218049.824584
2513,215365.273911
2514,287790.240162
2515,145251.024909
2516,170198.928885
2517,145163.909988
2518,143673.575469
2519,247816.93654
2520,223637.097595
2521,185321.871232
2522,216883.830382
2523,107269.175703
2524,131771.645644
2525,137705.070943
2526,141457.434489
2527,119887.192401
2528,125156.545822
2529,150647.392624
2530,128770.42341
2531,262723.217948
2532,217331.862978
2533,198089.779159
2534,243615.416961
2535,265588.896065
2536,220486.82983
2537,252916.350156
2538,179820.396592
2539,195771.799283
2540,189781.69656
2541,182195.88616
2542,162898.950329
2543,109217.399514
2544,108421.101046
2545,130832.632217
2546,124760.835262
2547,152333.074991
2548,178488.931199
2549,146039.531387
2550,566801.075788
2551,140891.191367
2552,142597.461746
2553,73343.3944766
2554,88767.5183113
2555,101281.675072
2556,84966.7447858
2557,99526.8053245
2558,177585.913278
2559,136831.80932
2560,172077.738003
2561,158982.10208
2562,150581.627306
2563,161833.56055
2564,212491.154908
2565,161476.356125
2566,145687.538863
2567,147837.026492
2568,212545.797047
2569,210335.71651
2570,119967.757635
2571,177880.764126
2572,171442.155446
2573,218288.920633
2574,282617.979548
2575,136323.684764
2576,129800.879033
2577,131710.471427
2578,72236.252767
2579,32445.0247965
2580,108949.679497
2581,127469.486882
2582,134396.274001
2583,280705.07379
2584,166040.885777
2585,182809.271402
2586,216018.433637
2587,202267.130333
2588,140135.257054
2589,143160.261555
2590,206126.622666
2591,232304.615304
2592,209438.166058
2593,260554.098597
2594,186317.542873
2595,222014.646719
2596,284468.992127
2597,198568.754103
2598,279173.129342
2599,334462.744682
2600,192430.531105
2601,139700.330448
2602,68084.0160159
2603,85908.5886325
2604,76593.1158681
2605,63556.6873253
2606,133147.204404
2607,222783.016222
2608,198161.337426
2609,162871.325903
2610,107729.025551
2611,125656.391508
2612,152819.276389
2613,127302.127946
2614,119217.009341
2615,147299.232851
2616,145043.172359
2617,178700.445381
2618,217342.464401
2619,202201.986674
2620,187934.91163
2621,165635.143825
2622,175520.335224
2623,218693.611436
2624,277906.369594
2625,272227.52549
2626,165727.507116
2627,181025.569489
2628,431049.037936
2629,452350.229486
2630,368525.433754
2631,410186.38032
2632,380291.432753
2633,297737.354682
2634,376558.158465
2635,144113.732884
2636,169898.007436
2637,198440.320377
2638,240960.62698
2639,182121.948218
2640,150471.274217
2641,93381.4628687
2642,165870.152747
2643,105609.387406
2644,106619.30549
2645,103071.939413
2646,90776.6319169
2647,104138.782042
2648,124214.210099
2649,146718.86317
2650,135044.611156
2651,124876.365646
2652,357774.873709
2653,246229.595272
2654,256534.968398
2655,369829.587862
2656,318593.140311
2657,327002.771734
2658,312470.490127
2659,329312.879241
2660,340570.707447
2661,334933.228103
2662,352181.804892
2663,264071.766103
2664,279743.009647
2665,325896.442431
2666,284064.860734
2667,167707.916028
2668,179209.328432
2669,182409.206084
2670,259274.532415
2671,190053.65257
2672,193773.491992
2673,183088.288849
2674,181812.711453
2675,188409.353686
2676,187428.488837
2677,189567.081194
2678,245612.520367
2679,269773.209709
2680,282708.538233
2681,384463.719728
2682,306087.484206
2683,454422.181142
2684,321839.910837
2685,316583.774068
2686,225051.318752
2687,277014.454154
2688,209038.058306
2689,208829.322878
2690,339315.874657
2691,176184.878333
2692,145202.780878
2693,189214.816757
2694,132137.034534
2695,184684.880908
2696,169702.103029
2697,170830.475597
2698,188530.48938
2699,155903.999251
2700,139237.851005
2701,133825.446239
2702,103858.868713
2703,136911.614166
2704,137955.311825
2705,104794.376575
2706,93700.0242346
2707,119741.693142
2708,124144.932777
2709,106086.877107
2710,124028.558453
2711,230662.447476
2712,370442.373421
2713,155925.775032
2714,139981.822651
2715,158324.542624
2716,131213.478774
2717,173058.224106
2718,203230.781548
2719,136033.479245
2720,170065.07706
2721,114382.064202
2722,141401.244842
2723,139603.936693
2724,111387.67711
2725,119597.31199
2726,120095.852528
2727,169413.386544
2728,174285.016301
2729,133101.596214
2730,133078.542836
2731,122895.644991
2732,128152.840647
2733,157658.823908
2734,132403.689525
2735,116393.964532
2736,124904.775466
2737,110682.01029
2738,124633.899382
2739,140960.334524
2740,132320.354446
2741,138103.795393
2742,151759.069085
2743,132370.957958
2744,156078.185177
2745,137701.046024
2746,124235.163499
2747,147909.500069
2748,98430.0758521
2749,127827.609886
2750,109386.487107
2751,123303.930572
2752,195587.615558
2753,148554.20196
2754,227399.690423
2755,128311.281183
2756,74144.4529907
2757,49936.997312
2758,92641.6668033
2759,157103.964358
2760,122907.427649
2761,129752.909077
2762,126395.539659
2763,174611.650102
2764,153090.524698
2765,271948.648417
2766,108940.198888
2767,82542.8213251
2768,114636.677263
2769,131330.504747
2770,138822.961197
2771,90210.9327343
2772,96238.2329666
2773,166166.964606
2774,131617.374094
2775,125020.157981
2776,136677.101966
2777,140740.405767
2778,116622.453664
2779,130519.656289
2780,86812.7617519
2781,80839.4120105
2782,77389.0214122
2783,86403.7470304
2784,124916.427494
2785,122881.274776
2786,51238.7616696
2787,121640.737403
2788,58488.1592182
2789,173417.971452
2790,91743.4350287
2791,95629.5907746
2792,57912.2612703
2793,156431.46193
2794,83436.8470264
2795,113297.789174
2796,87014.7007092
2797,193827.946567
2798,125979.208673
2799,119443.96027
2800,55240.789578
2801,101272.72721
2802,107978.756062
2803,151154.716671
2804,135454.242247
2805,102202.59234
2806,69573.4535126
2807,159196.052689
2808,148045.499678
2809,123090.279846
2810,123036.455438
2811,163365.905745
2812,179441.747631
2813,141196.918763
2814,142382.094742
2815,98614.7486149
2816,203118.200192
2817,141519.128355
2818,105868.797755
2819,174423.085463
2820,119548.262033
2821,103728.313789
2822,175815.622341
2823,295582.42651
2824,165232.8521
2825,151806.066044
2826,117713.737157
2827,121564.239749
2828,220855.057025
2829,204331.892089
2830,204896.297764
2831,182628.087381
2832,222887.041365
2833,300604.108245
2834,221976.94911
2835,221379.260741
2836,183849.647023
2837,149051.026975
2838,128399.671721
2839,150079.907314
2840,194389.953029
2841,191675.873154
2842,213068.240441
2843,143196.738424
2844,170763.840769
2845,115037.426824
2846,195145.995446
2847,202697.819083
2848,201081.599091
2849,187134.404491
2850,258671.467235
2851,197888.941372
2852,211537.484475
2853,213031.567466
2854,136609.868401
2855,191636.950696
2856,195687.914917
2857,178999.159455
2858,208512.801789
2859,73743.8321889
2860,143950.903988
2861,114282.886571
2862,180323.765929
2863,122528.558371
2864,228223.061259
2865,145770.255299
2866,137022.109496
2867,91054.1217309
2868,90991.9661184
2869,79679.4017264
2870,110691.512186
2871,65569.3458868
2872,91743.1192661
2873,69699.6403124
2874,154212.978082
2875,113120.731122
2876,163045.050642
2877,134862.305301
2878,165548.913228
2879,120166.451039
2880,104148.19633
2881,132568.911178
2882,164318.648315
2883,185777.146721
2884,195565.68389
2885,177611.710192
2886,219012.292021
2887,98109.6733948
2888,138924.926294
2889,35554.5266654
2890,74074.7905393
2891,128273.212997
2892,34437.1829431
2893,96136.1404318
2894,48834.8467298
2895,316159.425507
2896,267476.925077
2897,221237.062437
2898,152620.312757
2899,206151.783109
2900,146328.958927
2901,206470.867771
2902,181361.516443
2903,284744.04322
2904,321022.481016
2905,52687.3564582
2906,200280.785309
2907,95731.0310872
2908,118303.40343
2909,142451.231631
2910,65346.6755178
2911,67162.5626759
2912,146594.543387
2913,67811.3314634
2914,60776.514472
2915,70455.1235943
2916,72512.3566347
2917,153034.948077
2918,105036.301731
2919,217140.829955
